Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
4/12/2019 11:00,TweetDeck,cl_tampabay,2,65813,3029,[],,,NULL,1,"Tampa Bay, FL",TRUE,752,4171,TRUE,"The Tampa Bay Rays are the second least valuable MLB team, says Forbes"
4/12/2019 10:53,IFTTT,urbantoronto,0,3371,1132,[],,,NULL,0,"Toronto, Canada",FALSE,126,49,FALSE,Tampa Bay Rays news and links: Opening up in Toronto - DRaysBay:
4/12/2019 10:52,MLBNewsNow,MLB_News247,0,475,327,[],,,NULL,0,unit,FALSE,7,0,FALSE,Already a must-win situation for the Tampa Bay Lightning? - National Hockey League News -
4/12/2019 10:49,Twitter for iPhone,tecpartnermcd,0,576,781,"[{'text': 'TrashTag', 'indices': [61, 70]}]",,,NULL,0,"Fountain Hills, AZ",FALSE,119,815,TRUE,'TrashTag' hashtag used to clean up Tampa Bay area waterways #TrashTag - great work Nick Meza!https://t.co/rUIzQwTJK9
4/12/2019 10:45,Twitter for Android,Wolfetwin1,3,90,72,[],,,NULL,0,"Florida, USA",FALSE,1,3057,FALSE,RT @BN9: Tampa police are searching for a driver in a deadly hit-and-run crash from Wednesday night involving a moped.
4/12/2019 10:43,Twitter for Android,Wolfetwin1,1,90,72,[],,,NULL,0,"Florida, USA",FALSE,1,3057,FALSE,RT @BN9: A 4-time kidney transplant recipient is on a Miami-to-San Francisco crusade to promote organ donation. He recently made a stop in…
4/12/2019 10:41,Twitter Web Client,EPCHC,0,278,259,[],,,NULL,0,"Hillsborough County, FL",FALSE,4,981,TRUE,"The next EPC Meeting will be held on Thursday, April 18, 2019 at 9am. The meeting will be held at the County Cente…"
4/12/2019 10:40,Facebook,DiscoverUrPlace,0,303,445,[],,,NULL,0,"Tampa, FL",FALSE,18,26,FALSE,"Pick fresh fruit, taste blueberry wine at Tampa Bay Blueberry Festival"
4/12/2019 10:40,Twitter Web Client,rcragun,0,631,112,[],StrazforTampa,9.14E+17,NULL,0,Florida,FALSE,36,1832,FALSE,@StrazforTampa is pulling a page from @realDonaldTrump: lie and hope people will believe it:…
4/12/2019 10:40,Twitter Web Client,robertguess2009,12,390,1595,[],,,NULL,0,34652 FL727-807-3448,FALSE,26,11008,TRUE,"RT @TBLightning: ""One turnover can create such a momentum change in the game, so you don't ever want to give a team the ability to come bac…"
4/12/2019 10:38,Twitter Web Client,robertguess2009,3,390,1595,"[{'text': 'SyrCrunch', 'indices': [115, 125]}]",,,NULL,0,34652 FL727-807-3448,FALSE,26,11008,TRUE,RT @SyracuseCrunch: The @TBLightning have reassigned forward Jonne Tammela and defenseman Matthew Spencer from the #SyrCrunch to @OrlandoHo…
4/12/2019 10:38,Twitter Web Client,robertguess2009,2,390,1595,[],,,NULL,0,34652 FL727-807-3448,FALSE,26,11008,TRUE,"RT @BBurnsNHL: ""We have to realize that we're up 3-0, we don't need to score another goal to win the game. We have to protect the lead."" #…"
4/12/2019 10:36,Twitter for iPhone,grandiosediva,3,765,810,[],,,NULL,0,,FALSE,11,13117,TRUE,RT @cl_tampabay: Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
4/12/2019 10:36,Twitter Web Client,IthacaCollege,1,25801,161,[],,,NULL,3,"Ithaca, NY",TRUE,553,8061,FALSE,"When developing young talent for the Tampa Bay Rays, James Schwabach, MS ’11, relies on his experience and training…"
4/12/2019 10:34,TweetDeck,SeanWFTS,0,517,69,"[{'text': 'TrashTagTampaBay', 'indices': [13, 30]}, {'text': 'TampaBay', 'indices': [70, 79]}]",,,NULL,0,"Tampa, FL",TRUE,50,36,TRUE,People using #TrashTagTampaBay hashtag to create meet-ups to clean up #TampaBay area waterways.…
4/12/2019 10:27,SocialNewsDesk,BN9,1,372246,333,[],,,NULL,3,Tampa Bay area,TRUE,1745,1154,TRUE,A 4-time kidney transplant recipient is on a Miami-to-San Francisco crusade to promote organ donation. He recently…
4/12/2019 10:27,Twitter for Android,Mawrcanghan,12,216,2129,[],,,NULL,0,France,FALSE,5,11372,FALSE,"RT @TBLightning: ""One turnover can create such a momentum change in the game, so you don't ever want to give a team the ability to come bac…"
4/12/2019 10:25,Twitter for Android,CptAutism,0,262,938,[],,,NULL,0,A Country With a Functional Democracy,FALSE,9,14903,TRUE,This isn't saying much when you consider how terrible the ratings were in the last roster update Sent with @NHL
4/12/2019 10:24,Twitter for iPhone,TBBJLauren,6,3134,1562,[],,,NULL,9,"Tampa, Fla.",FALSE,140,5135,TRUE,My first ever front page @TBBJnewsroom story is about how Tampa Bay is an absolute powerhouse when it comes to prod…
4/12/2019 10:23,Twitter for iPhone,TBBJLauren,1,3134,1562,[],,,NULL,0,"Tampa, Fla.",FALSE,140,5135,TRUE,RT @MarkSharpe39kFT: Tampa Bay's patent power in the economy - Tampa Bay Business Journal This is a brilliant read. Tremendous work by ⁦…
4/12/2019 10:22,Twitter for iPhone,lfsgd_diane,0,1962,4486,"[{'text': 'DavidStraz', 'indices': [0, 11]}]",,,NULL,0,"San Antonio, Fl",FALSE,115,49624,TRUE,#DavidStraz is a con man. Runs off. Not even the courtesy to shake hands w/ moderator or Castor. And never “proof”.…
4/12/2019 10:22,Twitter for iPad,MarkSharpe39kFT,1,7392,5811,[],,,NULL,3,"39,000 ft ",FALSE,325,10223,TRUE,Tampa Bay's patent power in the economy - Tampa Bay Business Journal This is a brilliant read. Tremendous work b…
4/12/2019 10:16,Twitter Web App,KyaCadwallader,12,151,378,[],,,NULL,0,"Baltimore, MD",FALSE,1,1274,TRUE,"RT @TBLightning: We’re encouraging all of our fans to post your best beard (fake or real!) photos, pledges, and support using #BeardTheThun…"
4/12/2019 10:13,Twitter for iPad,MarkSharpe39kFT,1,7392,5811,[],,,NULL,3,"39,000 ft ",FALSE,325,10223,TRUE,Tampa Bay's patent power in the economy - Tampa Bay Business Journal “every dollar in research spending translates…
4/12/2019 10:12,Twitter Web Client,TMFTampa,0,209,440,[],,,NULL,0,8471  W. Linebaugh Ave. 33626,FALSE,10,5730,TRUE,"📣Prices of homes are stabilizing!💥 To read more about this fascinating news, ➡️https://t.co/mBItHXT7Ux⬅️ The Mort…"
4/12/2019 10:12,IFTTT,SchiavoneLawGrp,0,264,255,[],,,NULL,0,"Atlanta, GA 770-578-2344",FALSE,16,6,FALSE,"Father of teens in deadly DUI crash urges parents to talk to their kids about alcohol - FOX 13 News, Tampa Bay:"
4/12/2019 10:08,Twitter Web App,ryanhopperadio,0,7506,404,"[{'text': 'spreaker', 'indices': [87, 96]}]",,,NULL,0,#HoppeRadio on Spotify,FALSE,71,41056,TRUE,"Listen to ""Celebrity News, The Latest in Tampa Bay, &amp; More"" by @ryanhopperadio via #spreaker"
4/12/2019 10:08,Twitter for iPad,MarkSharpe39kFT,0,7392,5811,[],,,NULL,2,"39,000 ft ",FALSE,325,10223,TRUE,"Tampa Bay tourism revenues break records - Tampa Bay Business Journal “2,000 new hotel rooms are on the horizon an…"
4/12/2019 10:04,dlvr.it,flhealthinnova,0,728,687,[],,,NULL,0,,FALSE,36,820,TRUE,Tampa Bay Lightning’s Beard the Thunder Campaign supports Special Olympics Florida
4/12/2019 9:59,Twitter Web Client,oyovausa,1,3688,2488,[],,,NULL,0,"Jacksonville Beach, FL",FALSE,650,1470,TRUE,"RT @source1security: Check us out in the Tampa Bay Business Journal! ""Meet Source 1 Solutions, a 2019 Best Places to Work honoree"" #TampaF…"
4/12/2019 9:58,Loomly,DavidCarmena,0,3115,2983,[],,,NULL,0,"Tampa, FL",FALSE,53,3,FALSE,Good Friday Fam! Let's check what's happening to our Community! Enjoy your Weekend!
4/12/2019 9:55,Twitter for iPhone,Jmilkorepub,3,32,247,"[{'text': 'tampatraffic', 'indices': [102, 115]}]",,,NULL,0,,FALSE,77,53909,FALSE,RT @TampaBayTraffic: HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic
4/12/2019 9:51,Twitter Web App,gailphardie,16,3520,4348,[],,,NULL,0,"Mount Pleasant, SC",FALSE,4,57929,TRUE,RT @RepCunningham: A remarkable story of an honor that was long overdue. Thank you to the hardworking folks at @USCG who are tracking dow…
4/12/2019 9:50,dlvr.it,GreaterTampaBay,0,267,13,[],,,NULL,0,"Florida, USA",FALSE,2,0,FALSE,Accused Test Taker In College Scandal Set To Plead Guilty
4/12/2019 9:47,Twitter Web Client,SNPAatlanta,0,686,139,"[{'text': 'MediaExecs', 'indices': [0, 11]}]",,,NULL,1,"Atlanta, GA",FALSE,27,121,TRUE,#MediaExecs: @TB_Times has unveiled a new type of newspaper rack equipped with a 24-inch monitor that can stream n…
4/12/2019 9:38,Twitter for iPhone,AlanGTV,0,4967,1975,"[{'text': 'Avs', 'indices': [14, 18]}, {'text': 'StanleyCupPlayoffs', 'indices': [76, 95]}]",,,NULL,4,Denver,TRUE,161,2291,TRUE,Good news for #Avs fans is one could reasonably argue that no Game 1 of the #StanleyCupPlayoffs other than Caps/Hur…
4/12/2019 9:35,Educational Networks CMS,BridgePrepTampa,0,20,3,[],,,NULL,0,,FALSE,0,0,FALSE,BPA Shining Blue for Autism Monday - April is Autism Awareness month. Join BridgePrep Academy of South Tampa as we…
4/12/2019 9:34,SocialNewsDesk,BN9,1,372246,333,[],,,NULL,3,Tampa Bay area,TRUE,1745,1154,TRUE,Heading out to watch the Lightning game tonight? Here's our list of watch party locations and times:
4/12/2019 9:31,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [91, 104]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,DRIVE TIMES | Taking I-4 WB soon? This is how long it will take you to get from 75 to 275. #tampatraffic…
4/12/2019 9:30,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [73, 86]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,COURTNEY CAMPBELL | Here's a look at current traffic near Bayport Drive. #tampatraffic
4/12/2019 9:30,TweetDeck,LALtoday,0,4745,595,[],,,NULL,0,"Lakeland, FL",FALSE,66,435,TRUE,Crews will break ground this August on a $80 million highschool in Haines City. The expansion is geared toward bein…
4/12/2019 9:28,Twitter Web Client,arc_tampa,0,249,2652,"[{'text': 'Hamr', 'indices': [11, 16]}]",,,NULL,0,"Tampa, Florida, USA",FALSE,3,128,TRUE,New Jersey #Hamr Club Hosts 2019 Thinking Day On The Air Event
4/12/2019 9:26,Twitter Web Client,rayroa,0,1394,685,[],,,NULL,0,"Tampa, Fla.",FALSE,65,4524,TRUE,"Damn, @DMX out in these streets kicking Tampa fans' asses at pool"
4/12/2019 9:19,Twitter for iPhone,camilacernawsky,6,109,159,[],,,NULL,0,1600 Pennsylvania Avenue,FALSE,2,125,TRUE,"RT @CouncilmanViera: To quote an under appreciated John Lennon classic, just gimme some truth. Glad to stand with @JaneforTampa - a leader…"
4/12/2019 9:18,IFTTT,rayroa,0,1394,685,[],,,NULL,0,"Tampa, Fla.",FALSE,65,4524,TRUE,Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
4/12/2019 9:15,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [63, 76]}]",,,NULL,1,"Tampa Bay, FL",TRUE,834,2902,TRUE,SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
4/12/2019 9:15,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [76, 89]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,VETERANS | Here's a look at the Veterans Expressway near Independence Pkwy. #tampatraffic
4/12/2019 9:15,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [79, 92]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,DRIVE TIMES | Taking the Veterans Expressway soon? Here's what you can expect. #tampatraffic
4/12/2019 9:12,Twitter for iPhone,jyotsna2964,3,653,817,"[{'text': 'tampatraffic', 'indices': [102, 115]}]",,,NULL,0,"New Jersey, USA",FALSE,1,67981,FALSE,RT @TampaBayTraffic: HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic
4/12/2019 9:10,WordPress.com,TRENDINGHITS1,0,106,88,[],,,NULL,0,United Kingdom,FALSE,2,0,FALSE,Tampa Bay Rays news and links: Opening up in Toronto
4/12/2019 9:09,IFTTT,cl_music,1,6117,477,[],,,NULL,0,"Tampa Bay, FL",FALSE,178,1044,TRUE,Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
4/12/2019 9:02,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [68, 81]}]",,,NULL,1,"Tampa Bay, FL",TRUE,834,2902,TRUE,TAMPA | Headed to 275 and I-4? Here's what it looks like right now. #tampatraffic
4/12/2019 9:01,IFTTT,TampaBayTraffic,3,76764,90,"[{'text': 'tampatraffic', 'indices': [81, 94]}]",,,NULL,3,"Tampa Bay, FL",TRUE,834,2902,TRUE,HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic…
4/12/2019 9:01,TweetDeck,TMarreroTimes,0,2883,2632,[],,,NULL,0,Tampa Bay,TRUE,138,1929,TRUE,"""He didn't need to shoot him."" A niece of Jesus Calderon who watched Hillsborough sheriff's Deputy Kevin Stabins fa…"
4/12/2019 9:00,IFTTT,TampaBayTraffic,0,76764,90,[],,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,"DRIVE TIMES | Here's how long it will take you to get across the Howard Frankland, Courtney Campbell and Gandy.…"
4/12/2019 9:00,TweetDeck,cl_tampabay,0,65813,3029,[],,,NULL,0,"Tampa Bay, FL",TRUE,752,4171,TRUE,"Without offering any proof, Straz doubles down on Castor's crime statistics at Tampa mayoral debate"
4/12/2019 8:58,Twitter Web App,Hypwitch,12,145,412,[],,,NULL,0,"Tampa Bay, FL",FALSE,0,1640,FALSE,"RT @TBLightning: ""One turnover can create such a momentum change in the game, so you don't ever want to give a team the ability to come bac…"
4/12/2019 8:54,Facebook,YborNow,0,835,755,[],,,NULL,1,Ybor City,FALSE,38,9729,TRUE,He played at The RITZ Ybor last night!
4/12/2019 8:53,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'tampatraffic', 'indices': [86, 99]}]",,,NULL,0,"New Jersey, USA",FALSE,1,67981,FALSE,RT @TampaBayTraffic: TAMPA | This is a look at current traffic near the Gandy Bridge. #tampatraffic
4/12/2019 8:53,Buffer,TomlinStCyr,0,282,323,"[{'text': 'Tampa', 'indices': [67, 73]}]",,,NULL,0,"Tampa Bay, FL",FALSE,14,459,TRUE,Tampa Bay tourism revenues break records - #Tampa
4/12/2019 8:52,Twitter Web Client,MyFDOT_Tampa,2,3868,1002,"[{'text': 'FDOT', 'indices': [23, 28]}, {'text': 'TampaBay', 'indices': [79, 88]}]",,,NULL,3,"Tampa, Florida",FALSE,136,1310,FALSE,🚧 Check out the latest #FDOT construction lane closures throughout the greater #TampaBay region for the week of Apr…
4/12/2019 8:51,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'tampatraffic', 'indices': [111, 124]}]",,,NULL,0,"New Jersey, USA",FALSE,1,67981,FALSE,RT @TampaBayTraffic: TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic
4/12/2019 8:50,Facebook,TheNOWTeam,0,4292,2893,[],,,NULL,0,"Brandon, Florida",FALSE,1432,1430,TRUE,"Meet Johnson and Jackson, a 2019 Best Places to Work honoree Small (10-20 employees) Johnson and Jackson LLC Locati…"
4/12/2019 8:50,Hootsuite Inc.,TrainTraveling,0,4408,1479,"[{'text': 'TrainNews', 'indices': [71, 81]}]",,,NULL,1,,FALSE,129,34,TRUE,USA: Tampa streetcar ridership triples – may extend service to serve - #TrainNews
4/12/2019 8:49,Twitter Web Client,Kurt_Gleeson,0,141,144,[],,,NULL,0,"St Petersburg, FL",FALSE,5,49,TRUE,The Tampa Marriott Water Street has always been a critical piece of Strategic Property Partners' vision…
4/12/2019 8:48,Twitter for Android,thack86,1,2054,2228,"[{'text': 'NHLSeattle', 'indices': [110, 121]}]",,,NULL,0,United States,FALSE,636,208587,TRUE,RT @Bergem: How Tod Leiweke led Bill Gates to invest in a $3B Tampa project via @PSBJ #NHLSeattle
4/12/2019 8:46,Twitter Web Client,PhilAmmann,6,3533,4976,[],,,NULL,0,"St. Petersburg, FL",FALSE,179,20739,TRUE,"RT @CouncilmanViera: To quote an under appreciated John Lennon classic, just gimme some truth. Glad to stand with @JaneforTampa - a leader…"
4/12/2019 8:45,IFTTT,TampaBayTraffic,1,76764,90,"[{'text': 'tampatraffic', 'indices': [90, 103]}]",,,NULL,1,"Tampa Bay, FL",TRUE,834,2902,TRUE,TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic…
4/12/2019 8:45,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [56, 69]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,DRIVE TIMES | Taking 75 NB soon? Here's what to expect. #tampatraffic
4/12/2019 8:45,IFTTT,TampaBayTraffic,1,76764,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,1,"Tampa Bay, FL",TRUE,834,2902,TRUE,TAMPA | This is a look at current traffic near the Gandy Bridge. #tampatraffic
4/12/2019 8:45,Twitter Web Client,BBurnsNHL,0,12872,454,[],,,NULL,14,"Tampa, FL",TRUE,390,1674,TRUE,"""We have to realize that we're up 3-0, we don't need to score another goal to win the game. We have to protect the…"
4/12/2019 8:42,TweetDeck,theritzybor,3,8378,520,[],,,NULL,0,"Tampa, FL",FALSE,212,220,FALSE,RT @cl_tampabay: Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
4/12/2019 8:41,TweetDeck,cl_tampabay,3,65813,3029,[],,,NULL,6,"Tampa Bay, FL",TRUE,752,4171,TRUE,Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
4/12/2019 8:41,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",FALSE,25,0,FALSE,"Tampa News Earthquake info : M5.7 earthquake on Fri, 12 Apr 11:45:39 UTC / Sulawesi, Indonesia - 3 experience repor…"
4/12/2019 8:38,Twitter for iPhone,TheWestipher,6,1375,1403,[],,,NULL,0,"Florida, USA",FALSE,19,15072,TRUE,"RT @CouncilmanViera: To quote an under appreciated John Lennon classic, just gimme some truth. Glad to stand with @JaneforTampa - a leader…"
4/12/2019 8:38,Twitter for iPhone,JaneforTampa,6,893,70,[],,,NULL,0,"Tampa, FL",FALSE,4,78,TRUE,"RT @CouncilmanViera: To quote an under appreciated John Lennon classic, just gimme some truth. Glad to stand with @JaneforTampa - a leader…"
4/12/2019 8:31,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,TAMPA | This is what you can expect to see on 275 SB near Busch. #tampatraffic
4/12/2019 8:30,rays_fanly,rays_fanly,0,6140,4420,"[{'text': 'Rays', 'indices': [53, 58]}]",,,NULL,0,"Tampa Bay, FL",FALSE,29,1338,FALSE,Tampa Bay Rays news and links: Opening up in Toronto #Rays
4/12/2019 8:30,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [91, 104]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,DRIVE TIMES | Taking I-4 WB soon? This is how long it will take you to get from 75 to 275. #tampatraffic…
4/12/2019 8:30,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [73, 86]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,COURTNEY CAMPBELL | Here's a look at current traffic near Bayport Drive. #tampatraffic
4/12/2019 8:29,SocialAnxiety,harrisburgers,0,4561,4516,"[{'text': 'News', 'indices': [0, 5]}, {'text': 'York', 'indices': [85, 90]}, {'text': 'PA', 'indices': [91, 94]}, {'text': 'Pennsylvania', 'indices': [95, 108]}]",,,NULL,0,"Harrisburg, PA",FALSE,179,1355,TRUE,#News: Tampa couple accused in multiple Pennsylvania Walmart thefts - York Dispatch #York #PA #Pennsylvania Read…
4/12/2019 8:26,Twitter for iPhone,CouncilmanViera,6,837,753,[],,,NULL,24,"Tampa, FL",FALSE,7,5332,FALSE,"To quote an under appreciated John Lennon classic, just gimme some truth. Glad to stand with @JaneforTampa - a lea…"
4/12/2019 8:26,Stockawiki,stockawiki,0,121,48,[],,,NULL,0,"Carlsbad, CA",FALSE,3,110,FALSE,(Southwest removes 737 Max from flight schedule through early August) StockaWiki | Fast Breaking Financial News…
4/12/2019 8:23,Vox Media,BaseballTurv,0,281,608,[],,,NULL,0,,FALSE,5,2228,FALSE,Tampa Bay Rays news and links: Opening up in Toronto
4/12/2019 8:23,Facebook,StrongTowerIns,0,620,1465,[],,,NULL,0,"Plant City, Florida",FALSE,17,9,FALSE,What to do if you’re in a fender bender in Florida
4/12/2019 8:16,AgoraPulse Manager,StepUp4Students,0,2638,1238,[],,,NULL,0,Florida,FALSE,56,1356,FALSE,We're excited to announce Step Up for Students is one of 60 companies named as Tampa Bay Business Journal Best Plac…
4/12/2019 8:15,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [76, 89]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,VETERANS | Here's a look at the Veterans Expressway near Independence Pkwy. #tampatraffic
4/12/2019 8:15,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [63, 76]}]",,,NULL,1,"Tampa Bay, FL",TRUE,834,2902,TRUE,SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
4/12/2019 8:15,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [79, 92]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,DRIVE TIMES | Taking the Veterans Expressway soon? Here's what you can expect. #tampatraffic
4/12/2019 8:13,TweetDeck,zizzyphus,0,953,1486,[],AttorneyCrump,151967576,NULL,0,Wyoming,FALSE,46,1028,FALSE,@AttorneyCrump Tampa Bay Times. I cannot forward anything from FOX in this lifetime.
4/12/2019 8:09,Twitter Web Client,source1security,12,705,1074,[],,,NULL,0,"Tampa Bay, FL",FALSE,60,1055,FALSE,"RT @TBLightning: ""One turnover can create such a momentum change in the game, so you don't ever want to give a team the ability to come bac…"
4/12/2019 8:01,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [81, 94]}]",,,NULL,1,"Tampa Bay, FL",TRUE,834,2902,TRUE,HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic…
4/12/2019 8:01,IFTTT,TampaBayTraffic,0,76764,90,[],,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,"DRIVE TIMES | Here's how long it will take you to get across the Howard Frankland, Courtney Campbell and Gandy.…"
4/12/2019 8:00,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [68, 81]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,TAMPA | Headed to 275 and I-4? Here's what it looks like right now. #tampatraffic
4/12/2019 8:00,Twitter Web Client,MySweetSavings,3,10036,8342,[],,,NULL,0,"Tampa, Florida",FALSE,155,10050,TRUE,"RT @TBBJnewsroom: Nearly done with $50M renovation, Tampa Marriott Waterside changes name, debuts new restaurants h…"
4/12/2019 7:55,Facebook,TheNOWTeam,0,4292,2893,[],,,NULL,0,"Brandon, Florida",FALSE,1432,1430,TRUE,"Meet iVenture Solutions, a 2019 Best Places to Work Small (10-20 employees) iVenture Location: Tampa What is your c…"
4/12/2019 7:54,dlvr.it,TB_Times,0,267077,5652,[],,,NULL,2,"St. Petersburg, Florida",TRUE,2753,11284,TRUE,Tampa man in motorized wheelchair fatally struck crossing Dale Mabry
4/12/2019 7:51,Twitter for iPhone,TampaBayFamily,3,21571,21428,[],,,NULL,0,"Tampa Bay, FL",FALSE,237,8862,TRUE,RT @BN9: Tampa police are searching for a driver in a deadly hit-and-run crash from Wednesday night involving a moped.
4/12/2019 7:48,Buffer,jeckley,0,681,1163,[],,,NULL,1,Tampa,FALSE,40,2444,TRUE,Tampa Bay tourism revenues break records - Tampa Bay Business Journal
4/12/2019 7:45,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [90, 103]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic…
4/12/2019 7:45,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [56, 69]}]",,,NULL,1,"Tampa Bay, FL",TRUE,834,2902,TRUE,DRIVE TIMES | Taking 75 NB soon? Here's what to expect. #tampatraffic
4/12/2019 7:45,IFTTT,TampaBayTraffic,0,76764,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,TAMPA | This is a look at current traffic near the Gandy Bridge. #tampatraffic
4/12/2019 7:45,Twitter for iPhone,LindseyWight,2,605,740,[],,,NULL,0,"Tampa, FL",FALSE,41,35841,TRUE,RT @TBBJnewsroom: The Tampa Marriott Water Street has always been a critical piece of Strategic Property Partners' vision
4/12/2019 7:43,Twitter for iPhone,TOORU7run,5,327,460,[],,,NULL,0,日本 東京,FALSE,5,14154,TRUE,RT @KISSARMYJP_ofc: TONIGHT! TAMPA - KISS ARMY JAPAN Official Fan Club
4/12/2019 7:42,Twitter Web Client,HWTSP,0,98,196,"[{'text': 'ICYMI', 'indices': [0, 6]}]",,,NULL,0,"St Petersburg, FL",FALSE,2,247,TRUE,#ICYMI: @TampaHeights305 in HillsboroughSch is the @10NewsWTSP School of the Week powered by @DukeEnergy Florida…
4/12/2019 7:42,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",FALSE,25,0,FALSE,Tampa News At least 20 killed in market blast in Pakistani city of Quetta - CNN
4/12/2019 7:41,SocialNewsDesk,BN9,3,372246,333,[],,,NULL,4,Tampa Bay area,TRUE,1745,1154,TRUE,Tampa police are searching for a driver in a deadly hit-and-run crash from Wednesday night involving a moped.
4/12/2019 7:38,Facebook,actsflorida,0,123,117,[],,,NULL,0,"Tampa, Florida, USA",FALSE,2,108,TRUE,From ABC Action News - WFTS - Tampa Bay last week - University of South Florida is exploring a new way of deliveri…
4/12/2019 7:38,Twitter for iPhone,ClaytorReports,1,1094,1211,[],,,NULL,0,"Lakeland, FL",FALSE,53,289,TRUE,RT @BN9: Twenty-five games were on display this spring semester. Around 40 students worked on them. @ClaytorReports has more details. https…
4/12/2019 7:37,Twitter Web App,Bronxvoice1,2,1452,4999,[],,,NULL,0,"Bronx, New York",FALSE,33,56,FALSE,RT @RetailPrintMed: Tampa Bay Times unveils newspaper racks that can stream video news and advertising
4/12/2019 7:36,Twitter Web App,Tampa_Events_,0,50,107,[],,,NULL,0,"Tampa, FL",FALSE,0,0,FALSE,"Raymond James Stadium: Latest News &amp; Videos, Photos about Raymond James Stadium | The Economic Times"
4/12/2019 7:36,Twitter for Android,Tampa_Bay_fan,31399,962,1912,"[{'text': 'MAGA', 'indices': [33, 38]}]",,,NULL,0,Florida,FALSE,8,2096,FALSE,RT @realDonaldTrump: Great news! #MAGA
