,Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
,2019/04/12 07:11:46,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'GMTB', 'indices': [95, 100]}, {'text': 'tampatraffic', 'indices': [101, 114]}]",,,NULL,0,"New Jersey, USA",False,1,67981,False,RT @TampaBayTraffic: WESLEY CHAPEL | Do you drive 75 and 56? Here's a look at current traffic. #GMTB #tampatraffic
,2019/04/12 07:11:30,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'tampatraffic', 'indices': [102, 115]}]",,,NULL,0,"New Jersey, USA",False,1,67981,False,RT @TampaBayTraffic: HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic
,2019/04/12 07:05:02,TweetDeck,TMarreroTimes,3,2883,2632,[],,,NULL,0,Tampa Bay,True,138,1929,True,RT @CharlieFrago: Straz said a state report proved Castor fudged crime stats. But the report's conclusion said the opposite--no intentional…
,2019/04/12 07:03:07,Twitter Web Client,RetailPrintMed,2,49,40,[],,,NULL,0,"Torrance, CA",False,25,1410,False,Tampa Bay Times unveils newspaper racks that can stream video news and advertising
,2019/04/12 07:01:24,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'tampatraffic', 'indices': [81, 94]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic…
,2019/04/12 07:00:56,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'GMTB', 'indices': [74, 79]}, {'text': 'tampatraffic', 'indices': [80, 93]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,WESLEY CHAPEL | Do you drive 75 and 56? Here's a look at current traffic. #GMTB #tampatraffic…
,2019/04/12 07:00:48,IFTTT,TampaBayTraffic,0,76765,90,[],,,NULL,0,"Tampa Bay, FL",True,834,2902,True,"DRIVE TIMES | Here's how long it will take you to get across the Howard Frankland, Courtney Campbell and Gandy.…"
,2019/04/12 07:00:44,trueAnthem,TBBJnewsroom,2,52668,2827,[],,,NULL,4,"Tampa Bay, Florida",False,1002,3452,True,The Tampa Marriott Water Street has always been a critical piece of Strategic Property Partners' vision…
,2019/04/12 07:00:12,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'tampatraffic', 'indices': [68, 81]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed to 275 and I-4? Here's what it looks like right now. #tampatraffic
,2019/04/12 06:55:20,Twitter for iPhone,CharlieFrago,3,3296,2221,[],,,NULL,4,"Tampa, FL",True,127,2932,True,Straz said a state report proved Castor fudged crime stats. But the report's conclusion said the opposite--no inten…
,2019/04/12 06:54:23,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'GMTB', 'indices': [117, 122]}, {'text': 'tampatraffic', 'indices': [123, 136]}]",,,NULL,0,"New Jersey, USA",False,1,67981,False,RT @TampaBayTraffic: PASCO COUNTY | Taking the Suncoast Parkway this morning? Here's what it looks like south of 54. #GMTB #tampatraffic ht…
,2019/04/12 06:54:10,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'tampatraffic', 'indices': [111, 124]}]",,,NULL,0,"New Jersey, USA",False,1,67981,False,RT @TampaBayTraffic: TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic
,2019/04/12 06:54:04,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'tampatraffic', 'indices': [77, 90]}]",,,NULL,0,"New Jersey, USA",False,1,67981,False,RT @TampaBayTraffic: DRIVE TIMES | Taking 75 NB soon? Here's what to expect. #tampatraffic
,2019/04/12 06:53:56,Twitter for iPhone,jyotsna2964,1,653,817,"[{'text': 'tampatraffic', 'indices': [86, 99]}]",,,NULL,0,"New Jersey, USA",False,1,67981,False,RT @TampaBayTraffic: TAMPA | This is a look at current traffic near the Gandy Bridge. #tampatraffic
,2019/04/12 06:50:03,dlvr.it,GreaterTampaBay,0,267,13,[],,,NULL,0,"Florida, USA",False,2,0,False,Weather Forecast: Temps To Stay Warm Into The Weekend
,2019/04/12 06:45:53,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,TAMPA | This is a look at current traffic near the Gandy Bridge. #tampatraffic
,2019/04/12 06:45:49,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'tampatraffic', 'indices': [56, 69]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking 75 NB soon? Here's what to expect. #tampatraffic
,2019/04/12 06:45:41,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'tampatraffic', 'indices': [90, 103]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic…
,2019/04/12 06:45:31,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'GMTB', 'indices': [96, 101]}, {'text': 'tampatraffic', 'indices': [102, 115]}]",,,NULL,3,"Tampa Bay, FL",True,834,2902,True,PASCO COUNTY | Taking the Suncoast Parkway this morning? Here's what it looks like south of 54. #GMTB #tampatraffic…
,2019/04/12 06:42:33,dlvr.it,Education24x7,0,904,727,[],,,NULL,0,Manchester,False,31,0,False,"Florida education news: Armed teachers, revenue sharing, student conduct and more - Tampa Bay Times"
,2019/04/12 06:41:35,Twitter for Android,DrJohn411,2,337,563,[],,,NULL,0,"Virginia, USA",False,87,2206,False,"RT @NAFClinics: Fresh produce donations to our free clinics help us support nutrition, whole-person health, and overall healthier communiti…"
,2019/04/12 06:35:46,trueAnthem,PSBJ,0,30206,971,[],,,NULL,0,Greater Seattle ,False,1330,2478,True,How Tod Leiweke led Bill Gates to invest in a $3B Tampa project
,2019/04/12 06:32:11,Twitter for iPhone,NicoleLBusby,2,297,603,[],,,NULL,0,"Washington, DC",False,16,729,False,"RT @NAFClinics: Fresh produce donations to our free clinics help us support nutrition, whole-person health, and overall healthier communiti…"
,2019/04/12 06:31:12,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'GMTB', 'indices': [83, 88]}, {'text': 'tampatraffic', 'indices': [89, 102]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,HILLSBOROUGH | Headed out the door for 75? Here's what it looks like north of I-4. #GMTB #tampatraffic…
,2019/04/12 06:30:37,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [73, 86]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,COURTNEY CAMPBELL | Here's a look at current traffic near Bayport Drive. #tampatraffic
,2019/04/12 06:30:21,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | This is what you can expect to see on 275 SB near Busch. #tampatraffic
,2019/04/12 06:30:10,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [91, 104]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking I-4 WB soon? This is how long it will take you to get from 75 to 275. #tampatraffic…
,2019/04/12 06:20:14,Twitter for iPhone,WatchYourRepsSC,16,2704,1573,[],,,NULL,0,,False,44,80581,False,RT @RepCunningham: A remarkable story of an honor that was long overdue. Thank you to the hardworking folks at @USCG who are tracking dow…
,2019/04/12 06:19:32,Twitter Web Client,TampaBayTraffic,0,76765,90,"[{'text': 'GMTB', 'indices': [55, 60]}, {'text': 'tampatraffic', 'indices': [61, 74]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,RIVERVIEW | Crash w/ roadblock US-301 @ Progress Blvd. #GMTB #tampatraffic
,2019/04/12 06:17:07,IFTTT,gajyxofuwapi,0,60,521,[],,,NULL,0,,False,26,10,False,"""Starting Pitching Thrives on the Team That Created the Opener"" by TYLER KEPNER via NYT"
,2019/04/12 06:15:57,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [63, 76]}]",,,NULL,2,"Tampa Bay, FL",True,834,2902,True,SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
,2019/04/12 06:15:44,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [76, 89]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,VETERANS | Here's a look at the Veterans Expressway near Independence Pkwy. #tampatraffic
,2019/04/12 06:15:25,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [79, 92]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking the Veterans Expressway soon? Here's what you can expect. #tampatraffic
,2019/04/12 06:15:08,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'GMTB', 'indices': [71, 76]}, {'text': 'tampatraffic', 'indices': [77, 90]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,RIVERVIEW | Taking 75 near Big Bend Road? This is what you can expect. #GMTB #tampatraffic
,2019/04/12 06:11:02,Twitter for iPhone,RyanFrenchWFTS,0,331,467,[],CptAl,63246968.0,NULL,2,"Tampa, FL",False,12,399,False,@CptAl and I are glad to be back in our regular chopper today! Happy Friday! 🚁 😁 🙌 Traffic updates at 7:25 and 7:55…
,2019/04/12 06:03:00,Twitter for iPhone,Jmilkorepub,2,32,247,"[{'text': 'GMTB', 'indices': [68, 73]}, {'text': 'tampatraffic', 'indices': [74, 87]}]",,,NULL,0,,False,77,53900,False,RT @TampaBayTraffic: BRADENTON | Crash w/ roadblock SR-70 @ Caruso. #GMTB #tampatraffic
,2019/04/12 06:02:34,SocialNewsDesk,BN9,0,372245,333,[],,,NULL,6,Tampa Bay area,True,1745,1154,True,Here's a bit of good news Lightning fans...The Bolts lost consecutive games just twice all season. Now it's time to…
,2019/04/12 06:02:14,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [81, 94]}]",,,NULL,3,"Tampa Bay, FL",True,834,2902,True,HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic…
,2019/04/12 06:02:11,IFTTT,TampaBayTraffic,0,76765,90,[],,,NULL,0,"Tampa Bay, FL",True,834,2902,True,"DRIVE TIMES | Here's how long it will take you to get across the Howard Frankland, Courtney Campbell and Gandy.…"
,2019/04/12 06:01:31,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'GMTB', 'indices': [78, 83]}, {'text': 'tampatraffic', 'indices': [84, 97]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,BRANDON | Taking 75 NB this morning? This is what traffic looks like near 60. #GMTB #tampatraffic…
,2019/04/12 06:00:43,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [68, 81]}]",,,NULL,2,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed to 275 and I-4? Here's what it looks like right now. #tampatraffic
,2019/04/12 06:00:23,Twitter Web App,OrganicEmpower,1,296,779,[],,,NULL,0,,False,1,1596,False,"RT @NHScorrupt: MEDIA Watch: Fox Meteorologist Paul Dellegatto from Fox 13 in Tampa, Florida Deletes His Own Tweets on Chem Trails — Steemi…"
,2019/04/12 05:56:44,Twitter for Android,FredKingReport,2,33,57,"[{'text': 'tampatraffic', 'indices': [84, 97]}]",,,NULL,0,"Burying the BONE in Tampa, FL",False,0,385,False,RT @TampaBayTraffic: SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
,2019/04/12 05:56:13,TweetDeck,abcactionnews,2,158449,651,"[{'text': 'GMTB', 'indices': [68, 73]}, {'text': 'tampatraffic', 'indices': [74, 87]}]",,,NULL,0,Tampa,True,1559,4811,True,RT @TampaBayTraffic: BRADENTON | Crash w/ roadblock SR-70 @ Caruso. #GMTB #tampatraffic
,2019/04/12 05:51:16,TweetDeck,TampaBayTraffic,2,76765,90,"[{'text': 'GMTB', 'indices': [47, 52]}, {'text': 'tampatraffic', 'indices': [53, 66]}]",,,NULL,2,"Tampa Bay, FL",True,834,2902,True,BRADENTON | Crash w/ roadblock SR-70 @ Caruso. #GMTB #tampatraffic
,2019/04/12 05:45:57,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | This is a look at current traffic near the Gandy Bridge. #tampatraffic
,2019/04/12 05:45:40,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [90, 103]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic…
,2019/04/12 05:45:16,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [56, 69]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking 75 NB soon? Here's what to expect. #tampatraffic
,2019/04/12 05:42:33,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Chevron to buy Anadarko Petroleum in a $33 billion cash and stock deal - CNBC
,2019/04/12 05:40:50,Twitter for Android,johnrokkit,16,852,2396,[],,,NULL,0,USA ,False,29,256,True,RT @RepCunningham: A remarkable story of an honor that was long overdue. Thank you to the hardworking folks at @USCG who are tracking dow…
,2019/04/12 05:40:28,Twitter for iPad,LifeInStPete,0,538,636,[],,,NULL,0,"St Petersburg, FL",False,19,11852,True,Love that people are taking time to do this but hate the fact that it is necessary! Everyone should clean up after…
,2019/04/12 05:38:54,SocialNewsDesk,TampaBayTraffic,0,76765,90,"[{'text': 'GMTB', 'indices': [72, 77]}, {'text': 'tampatraffic', 'indices': [78, 91]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,ACTION AIR 1 | Crash w/ roadblock EB &amp; WB on Causeway @ Providence. #GMTB #tampatraffic
,2019/04/12 05:31:21,Twitter for iPhone,BlessedBeginni5,1,62,986,[],,,NULL,0,"3211 Sanchez Street Tampa, FL ",False,1,680,True,"RT @10NewsWTSP: Tampa mayoral debate: Jane Castor, David Straz to square off"
,2019/04/12 05:31:07,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [73, 86]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,COURTNEY CAMPBELL | Here's a look at current traffic near Bayport Drive. #tampatraffic
,2019/04/12 05:30:29,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'GMTB', 'indices': [95, 100]}, {'text': 'tampatraffic', 'indices': [101, 114]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,GOOD MORNING | Leaving soon for the Howard Frankland? Here's what it looks like from 4th St N. #GMTB #tampatraffic…
,2019/04/12 05:30:17,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [91, 104]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking I-4 WB soon? This is how long it will take you to get from 75 to 275. #tampatraffic…
,2019/04/12 05:30:09,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | This is what you can expect to see on 275 SB near Busch. #tampatraffic
,2019/04/12 05:28:03,dlvr.it,brandonpromo,0,4686,1151,[],,,NULL,0,"St Petersburg, FL",False,285,752,False,Tampa Heights Elementary Magnet named the 10News School of the Week powered by Duke Energy Florida…
,2019/04/12 05:26:41,trueAnthem,10NewsWTSP,1,157195,12789,[],,,NULL,3,Tampa Florida,True,1674,8142,True,"Tampa mayoral debate: Jane Castor, David Straz to square off"
,2019/04/12 05:25:04,IFTTT,AbruzzoTweets,0,730,652,[],,,NULL,0,,False,58,0,False,"Pinellas education news: Showcasing STEM, prepaid college plans and more - Tampa Bay Times"
,2019/04/12 05:22:30,TweetDeck,abcactionnews,1,158449,651,"[{'text': 'tampatraffic', 'indices': [100, 113]}]",,,NULL,0,Tampa,True,1559,4811,True,RT @TampaBayTraffic: DRIVE TIMES | Taking the Veterans Expressway soon? Here's what you can expect. #tampatraffic h…
,2019/04/12 05:22:27,TweetDeck,abcactionnews,1,158449,651,"[{'text': 'tampatraffic', 'indices': [97, 110]}]",,,NULL,0,Tampa,True,1559,4811,True,RT @TampaBayTraffic: VETERANS | Here's a look at the Veterans Expressway near Independence Pkwy. #tampatraffic http…
,2019/04/12 05:22:26,TweetDeck,abcactionnews,2,158449,651,"[{'text': 'tampatraffic', 'indices': [84, 97]}]",,,NULL,0,Tampa,True,1559,4811,True,RT @TampaBayTraffic: SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
,2019/04/12 05:22:23,TweetDeck,abcactionnews,0,158449,651,[],,,NULL,1,Tampa,True,1559,4811,True,Read and watch the full story here &gt;&gt;
,2019/04/12 05:21:23,MLBNewsNow,MLB_News247,0,475,327,[],,,NULL,0,unit,False,7,0,False,"Stanley Cup Playoffs 2019: Tampa Bay Lightning vs. Blue Jackets Game 2, Live Stream, TV Info - National Hockey Leag…"
,2019/04/12 05:15:52,IFTTT,TampaBayTraffic,2,76765,90,"[{'text': 'tampatraffic', 'indices': [63, 76]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
,2019/04/12 05:15:16,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'tampatraffic', 'indices': [76, 89]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,VETERANS | Here's a look at the Veterans Expressway near Independence Pkwy. #tampatraffic
,2019/04/12 05:15:14,IFTTT,TampaBayTraffic,1,76765,90,"[{'text': 'tampatraffic', 'indices': [79, 92]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking the Veterans Expressway soon? Here's what you can expect. #tampatraffic
,2019/04/12 05:07:49,SocialNewsDesk,BN9,0,372245,333,[],,,NULL,2,Tampa Bay area,True,1745,1154,True,Former Police Chief Jane Castor and Philanthropist David Straz traded jabs at the Tampa Theatre as they tackled a v…
,2019/04/12 05:07:28,Twitter for iPhone,Iluvinspireu,1,2520,1659,"[{'text': 'GMTB', 'indices': [86, 91]}, {'text': 'tampatraffic', 'indices': [92, 105]}]",,,NULL,0,Palm Beach&Atlanta,False,104,221772,True,RT @TampaBayTraffic: NEW PORT RICHEY | Watch for gasoline in the SB lanes US-19 @ 54. #GMTB #tampatraffic
,2019/04/12 05:04:07,TweetDeck,TampaBayTraffic,1,76765,90,"[{'text': 'GMTB', 'indices': [65, 70]}, {'text': 'tampatraffic', 'indices': [71, 84]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,NEW PORT RICHEY | Watch for gasoline in the SB lanes US-19 @ 54. #GMTB #tampatraffic
,2019/04/12 05:01:45,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [81, 94]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic…
,2019/04/12 05:01:03,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [68, 81]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed to 275 and I-4? Here's what it looks like right now. #tampatraffic
,2019/04/12 05:00:37,IFTTT,TampaBayTraffic,0,76765,90,[],,,NULL,0,"Tampa Bay, FL",True,834,2902,True,"DRIVE TIMES | Here's how long it will take you to get across the Howard Frankland, Courtney Campbell and Gandy.…"
,2019/04/12 05:00:32,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,2,"Tampa Bay, Florida",False,1002,3452,True,Why Tampa Bay has attracted so many WWE superstars
,2019/04/12 04:57:57,Twitter Web Client,sweetgreensnowp,13,1378,1463,"[{'text': 'Tampa', 'indices': [29, 35]}, {'text': 'founddog', 'indices': [111, 120]}, {'text': 'foundlostdogs', 'indices': [121, 135]}]",,,NULL,0,"Florida, USA",False,106,15150,False,RT @FoundLostDogs: Found Dog #Tampa Florida please help this caring person by sharing #founddog #foundlostdogs det…
,2019/04/12 04:55:25,Twitter for Android,ammahew,13,1365,1405,"[{'text': 'Tampa', 'indices': [29, 35]}, {'text': 'founddog', 'indices': [111, 120]}, {'text': 'foundlostdogs', 'indices': [121, 135]}]",,,NULL,0,,False,287,17163,True,RT @FoundLostDogs: Found Dog #Tampa Florida please help this caring person by sharing #founddog #foundlostdogs det…
,2019/04/12 04:54:23,IFTTT,TheDotsGroup,0,312,18,[],,,NULL,0,,False,100,0,False,"Thousands of Amazon workers listen to recordings from Alexa: reports - FOX 13 News, Tampa Bay"
,2019/04/12 04:49:56,Twitter Web App,NessaJ785,13,1287,2219,"[{'text': 'Tampa', 'indices': [29, 35]}, {'text': 'founddog', 'indices': [111, 120]}, {'text': 'foundlostdogs', 'indices': [121, 135]}]",,,NULL,0,"Sacramento, CA",False,2,43263,False,RT @FoundLostDogs: Found Dog #Tampa Florida please help this caring person by sharing #founddog #foundlostdogs det…
,2019/04/12 04:48:16,Twitter Web Client,AnaliaBoyle5619,2,688,728,[],,,NULL,0,Tampa Bay Area,False,1,2700,False,RT @HillsboroughMPO: New report details Tampa Bay area airports' economic impact via @tbbjnewsroom
,2019/04/12 04:45:56,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [90, 103]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic…
,2019/04/12 04:45:43,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [56, 69]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking 75 NB soon? Here's what to expect. #tampatraffic
,2019/04/12 04:45:39,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,TAMPA | This is a look at current traffic near the Gandy Bridge. #tampatraffic
,2019/04/12 04:42:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Alabama inmate spared lethal injection as clock runs out - ABC News
,2019/04/12 04:41:25,Restream.io,VENOMxREAP,0,1168,1709,[],,,NULL,0,"Port Richey, FL",False,1,502,True,"Florida IRL, Tampa Bay Gaming, news, charity, giveaways, and events. We do giveaways often so make sure to follow…"
,2019/04/12 04:37:11,Twitter Web Client,DavidsDolls,13,580,689,"[{'text': 'Tampa', 'indices': [29, 35]}, {'text': 'founddog', 'indices': [111, 120]}, {'text': 'foundlostdogs', 'indices': [121, 135]}]",,,NULL,0,United States,False,3,8059,False,RT @FoundLostDogs: Found Dog #Tampa Florida please help this caring person by sharing #founddog #foundlostdogs det…
,2019/04/12 04:31:19,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [91, 104]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking I-4 WB soon? This is how long it will take you to get from 75 to 275. #tampatraffic…
,2019/04/12 04:30:43,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,TAMPA | This is what you can expect to see on 275 SB near Busch. #tampatraffic
,2019/04/12 04:30:17,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [73, 86]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,COURTNEY CAMPBELL | Here's a look at current traffic near Bayport Drive. #tampatraffic
,2019/04/12 04:29:51,Twitter for Android,_snowpaw,13,161,149,"[{'text': 'Tampa', 'indices': [29, 35]}, {'text': 'founddog', 'indices': [111, 120]}, {'text': 'foundlostdogs', 'indices': [121, 135]}]",,,NULL,0,,False,2,25918,False,RT @FoundLostDogs: Found Dog #Tampa Florida please help this caring person by sharing #founddog #foundlostdogs det…
,2019/04/12 04:27:48,Found Lost Dogs,FoundLostDogs,13,16643,16089,"[{'text': 'Tampa', 'indices': [10, 16]}, {'text': 'founddog', 'indices': [92, 101]}]",,,NULL,5,global,False,99,1595,False,Found Dog #Tampa Florida please help this caring person by sharing #founddog…
,2019/04/12 04:26:11,Twitter for Android,AnnieTHunt,0,1188,1556,[],,,NULL,0,,False,17,32192,False,"Rhino poacher trampled by elephants, eaten by lions in Africa, report says - FOX 13 Tampa Bay ! MAGNIFICENT !"
,2019/04/12 04:25:48,Facebook,TheNOWTeam,0,4292,2893,[],,,NULL,0,"Brandon, Florida",False,1432,1430,True,"Five things that happened while you pulled out your rain gear ""Need to know"" is a Tampa Bay Business Journal weekly…"
,2019/04/12 04:25:29,Facebook,TheNOWTeam,0,4292,2893,[],,,NULL,0,"Brandon, Florida",False,1432,1430,True,The Tampa Marriott Water Street has always been a critical piece of Strategic Property Partners' vision Strategic P…
,2019/04/12 04:22:15,IFTTT,WorldConsulting,0,4089,2163,"[{'text': 'WCG', 'indices': [104, 108]}]",,,NULL,0,"Florida, USA",False,674,2618,False,The Tampa Marriott Water Street has always been a critical piece of Strategic Property Partners' vision #WCG…
,2019/04/12 04:15:39,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [63, 76]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,SUNSHINE SKYWAY | Here's what traffic looks like near the top. #tampatraffic
,2019/04/12 04:15:24,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [79, 92]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking the Veterans Expressway soon? Here's what you can expect. #tampatraffic
,2019/04/12 04:15:14,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [76, 89]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,VETERANS | Here's a look at the Veterans Expressway near Independence Pkwy. #tampatraffic
,2019/04/12 04:06:14,MLBNewsNow,MLB_News247,0,475,327,[],,,NULL,0,unit,False,7,0,False,"NHL 19: Tampa Bay Lightning Player Ratings, Roster &amp; Top Pro... - National Hockey League News -…"
,2019/04/12 04:01:33,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [81, 94]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,HOWARD FRANKLAND | This is a look at current traffic approaching the Tampa side. #tampatraffic…
,2019/04/12 04:00:35,IFTTT,TampaBayTraffic,0,76765,90,[],,,NULL,0,"Tampa Bay, FL",True,834,2902,True,"DRIVE TIMES | Here's how long it will take you to get across the Howard Frankland, Courtney Campbell and Gandy.…"
,2019/04/12 04:00:11,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [68, 81]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed to 275 and I-4? Here's what it looks like right now. #tampatraffic
,2019/04/12 03:45:52,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [90, 103]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TAMPA | Headed for I-4? Here's what current traffic looks like near the Selmon Connector. #tampatraffic…
,2019/04/12 03:45:27,IFTTT,TampaBayTraffic,0,76765,90,"[{'text': 'tampatraffic', 'indices': [56, 69]}]",,,NULL,0,"Tampa Bay, FL",True,834,2902,True,DRIVE TIMES | Taking 75 NB soon? Here's what to expect. #tampatraffic
